name,permalink,gender,feedGender,images,feedProductId,brandName,feedBrandName,categoryName,feedCategoryName,modelingName,available,sizeType,feedSizes,ageGroup,feedAgeGroup,strongBrandName,strongCategoryType,strongCategoryName,strongSubcategoryName,strongModelName,strongModelingName,weightStyle,sizeSystem,useStrongModeling,barcodes,availableSizes
vestido midi corpo corset,https://www.tufiduek.com.br/290662,female,female,https://d30sy8gjh472q7.cloudfront.net/Custom/Content/Products/29/06/290662_vestido-midi-corpo-corset-444805404_z1_639083450360504714.webp,290662,Tufi Duek,Tufi Duek,3 CORPO TODO,UNDEFINED,CORPO TODO (F),TRUE,,PP|P|M|G,adult,adult,,clothes,,,,,0.0,BR,FALSE,,PP|P|M|G
vestido midi aplicacoes em renda guipure,https://www.tufiduek.com.br/286544,female,female,https://d30sy8gjh472q7.cloudfront.net/Custom/Content/Products/28/65/286544_vestido-midi-aplicacoes-em-renda-guipure-444805321_z1_639083469824286450.webp,286544,Tufi Duek,Tufi Duek,3 CORPO TODO,UNDEFINED,CORPO TODO (F),TRUE,,PP|P|M|G,adult,adult,,clothes,,,,,0.0,BR,FALSE,,PP|P|M|G
vestido versalhes,https://www.tufiduek.com.br/287962,female,female,https://d30sy8gjh472q7.cloudfront.net/Custom/Content/Products/28/79/287962_vestido-versalhes-444805341_z1_639083463674379044.webp,287962,Tufi Duek,Tufi Duek,3 CORPO TODO,UNDEFINED,CORPO TODO (F),TRUE,,PP|P|M|G,adult,adult,,clothes,,,,,0.0,BR,FALSE,,PP|P|M|G
vestido midi elegance,https://www.tufiduek.com.br/290647,female,female,https://d30sy8gjh472q7.cloudfront.net/Custom/Content/Products/29/06/290647_vestido-midi-elegance-444805398_z1_639083449759568042.webp,290647,Tufi Duek,Tufi Duek,3 CORPO TODO,UNDEFINED,CORPO TODO (F),TRUE,,PP|P|M|G,adult,adult,,clothes,,,,,0.0,BR,FALSE,,PP|P|M|G
macacao alfaiataria paete,https://www.tufiduek.com.br/278052,female,female,https://d30sy8gjh472q7.cloudfront.net/Custom/Content/Products/27/80/278052_macacao-alfaiataria-paete-544800345_z1_639083501779118495.webp,278052,Tufi Duek,Tufi Duek,3 CORPO TODO,UNDEFINED,CORPO TODO (F),TRUE,,PP|P|M|G,adult,adult,,clothes,,,,,0.0,BR,FALSE,,PP|P|M|G
conjunto blusa e calca aspen,https://www.tufiduek.com.br/290739,female,female,https://d30sy8gjh472q7.cloudfront.net/Custom/Content/Products/29/07/290739_conjunto-blusa-e-calca-aspen-2224800400_z1_639082513938176647.webp,290739,Tufi Duek,Tufi Duek,2 INFERIOR,UNDEFINED,INFERIOR (F),TRUE,,PP|P|M|G,adult,adult,,clothes,,,,,0.0,BR,FALSE,,PP|P|M|G
vestido longo jersey plissado,https://www.tufiduek.com.br/284551,female,female,https://d30sy8gjh472q7.cloudfront.net/Custom/Content/Products/28/45/284551_vestido-longo-jersey-plissado-444805281_z1_639082541038614402.webp,284551,Tufi Duek,Tufi Duek,3 CORPO TODO,UNDEFINED,CORPO TODO (F),TRUE,,PP|P|M|G,adult,adult,,clothes,,,,,0.0,BR,FALSE,,PP|P|M|G
vestido longo jersey luminous,https://www.tufiduek.com.br/279713,female,female,https://d30sy8gjh472q7.cloudfront.net/Custom/Content/Products/27/97/279713_vestido-longo-jersey-luminous-444805225_z1_639083487879382658.webp,279713,Tufi Duek,Tufi Duek,3 CORPO TODO,UNDEFINED,CORPO TODO (F),TRUE,,PP|P|M|G|GG,adult,adult,,clothes,,,,,0.0,BR,FALSE,,PP|P|M|G|GG
vestido longo frente unica jersey,https://www.tufiduek.com.br/287982,female,female,https://d30sy8gjh472q7.cloudfront.net/Custom/Content/Products/28/79/287982_vestido-longo-frente-unica-jersey-444805350_z1_639083464405896587.webp,287982,Tufi Duek,Tufi Duek,3 CORPO TODO,UNDEFINED,CORPO TODO (F),TRUE,,PP|P|M|G,adult,adult,,clothes,,,,,0.0,BR,FALSE,,PP|P|M|G
vestido longo tela croche essence,https://www.tufiduek.com.br/288003,female,female,https://d30sy8gjh472q7.cloudfront.net/Custom/Content/Products/28/80/288003_vestido-longo-tela-croche-essence-444805372_z1_639083465326545480.webp,288003,Tufi Duek,Tufi Duek,3 CORPO TODO,UNDEFINED,CORPO TODO (F),TRUE,,PP|P|M|G,adult,adult,,clothes,,,,,0.0,BR,FALSE,,PP|P|M|G
saia lapis risca de giz,https://www.tufiduek.com.br/290608,female,female,https://d30sy8gjh472q7.cloudfront.net/Custom/Content/Products/29/06/290608_saia-lapis-risca-de-giz-84801368_z1_639083448510185256.webp,290608,Tufi Duek,Tufi Duek,2 INFERIOR,UNDEFINED,INFERIOR (F),TRUE,,PP|P|M|G,adult,adult,,clothes,,,,,0.0,BR,FALSE,,PP|P|M|G
camisa executiva risca de giz,https://www.tufiduek.com.br/290623,female,female,https://d30sy8gjh472q7.cloudfront.net/Custom/Content/Products/29/06/290623_camisa-executiva-risca-de-giz-304800741_z1_639083449002449977.webp,290623,Tufi Duek,Tufi Duek,1 SUPERIOR,UNDEFINED,SUPERIOR (F),TRUE,,PP|P|M|G,adult,adult,,clothes,,,,,0.0,BR,FALSE,,PP|P|M|G
vestido longo alcas cruzadas,https://www.tufiduek.com.br/284571,female,female,https://d30sy8gjh472q7.cloudfront.net/Custom/Content/Products/28/45/284571_vestido-longo-alcas-cruzadas-444805273_z1_639082540072114605.webp,284571,Tufi Duek,Tufi Duek,3 CORPO TODO,UNDEFINED,CORPO TODO (F),TRUE,,PP|P|M|G,adult,adult,,clothes,,,,,0.0,BR,FALSE,,PP|P|M|G
vestido longo frente unica berlim,https://www.tufiduek.com.br/285338,female,female,https://d30sy8gjh472q7.cloudfront.net/Custom/Content/Products/28/53/285338_vestido-longo-frente-unica-berlim-444805308_z1_639083474680843416.webp,285338,Tufi Duek,Tufi Duek,3 CORPO TODO,UNDEFINED,CORPO TODO (F),TRUE,,PP|P|M|G,adult,adult,,clothes,,,,,0.0,BR,FALSE,,PP|P|M|G
conjunto alfaiataria pied poul,https://www.tufiduek.com.br/277894,female,female,https://d30sy8gjh472q7.cloudfront.net/Custom/Content/Products/27/78/277894_conjunto-alfaiataria-pied-poul-2224800287_z1_639083503204673727.webp,277894,Tufi Duek,Tufi Duek,3 CORPO TODO,UNDEFINED,CORPO TODO (F),TRUE,,PP|P|M|G,adult,adult,,clothes,,,,,0.0,BR,FALSE,,PP|P|M|G
vestido longo luiza,https://www.tufiduek.com.br/279758,female,female,https://d30sy8gjh472q7.cloudfront.net/Custom/Content/Products/27/97/279758_vestido-longo-luiza-444805236_z1_639083488782595842.webp,279758,Tufi Duek,Tufi Duek,3 CORPO TODO,UNDEFINED,CORPO TODO (F),TRUE,,PP|P|M|G|GG,adult,adult,,clothes,,,,,0.0,BR,FALSE,,PP|P|M|G|GG
vestido midi costas florais,https://www.tufiduek.com.br/284645,female,female,https://d30sy8gjh472q7.cloudfront.net/Custom/Content/Products/28/46/284645_vestido-midi-costas-florais-444805274_z1_639082540253087654.webp,284645,Tufi Duek,Tufi Duek,3 CORPO TODO,UNDEFINED,CORPO TODO (F),TRUE,,PP|P|M|G,adult,adult,,clothes,,,,,0.0,BR,FALSE,,PP|P|M|G
macacao manga longa glam,https://www.tufiduek.com.br/290712,female,female,https://d30sy8gjh472q7.cloudfront.net/Custom/Content/Products/29/07/290712_macacao-manga-longa-glam-544800397_z1_639083453461491874.webp,290712,Tufi Duek,Tufi Duek,3 CORPO TODO,UNDEFINED,CORPO TODO (F),TRUE,,PP|P|M|G,adult,adult,,clothes,,,,,0.0,BR,FALSE,,PP|P|M|G
vestido decote vazado losango,https://www.tufiduek.com.br/undefined,female,female,https://d30sy8gjh472q7.cloudfront.net/Custom/Content/Products/27/80/278098_vestido-decote-vazado-losango-444805102_z3_639038332162423682.webp,,Tufi Duek,Tufi Duek,3 CORPO TODO,UNDEFINED,CORPO TODO (F),TRUE,,PP|P|M|G,adult,adult,,clothes,,,,,0.0,BR,FALSE,,PP|P|M|G
vestido longo gola degage,https://www.tufiduek.com.br/289316,female,female,https://d30sy8gjh472q7.cloudfront.net/Custom/Content/Products/28/93/289316_vestido-longo-gola-degage-444805390_z1_639083459493601834.webp,289316,Tufi Duek,Tufi Duek,3 CORPO TODO,UNDEFINED,CORPO TODO (F),TRUE,,PP|P|M|G,adult,adult,,clothes,,,,,0.0,BR,FALSE,,PP|P|M|G
conjunto top e saia gode,https://www.tufiduek.com.br/286589,female,female,https://d30sy8gjh472q7.cloudfront.net/Custom/Content/Products/28/65/286589_conjunto-top-e-saia-gode-2224800376_z1_639083472679757465.webp,286589,Tufi Duek,Tufi Duek,2 INFERIOR,UNDEFINED,INFERIOR (F),TRUE,,PP|P|M|G,adult,adult,,clothes,,,,,0.0,BR,FALSE,,PP|P|M|G
conjunto blusa e calca aladim,https://www.tufiduek.com.br/290734,female,female,https://d30sy8gjh472q7.cloudfront.net/Custom/Content/Products/29/07/290734_conjunto-blusa-e-calca-aladim-2224800399_z1_639083454584706096.webp,290734,Tufi Duek,Tufi Duek,2 INFERIOR,UNDEFINED,INFERIOR (F),TRUE,,PP|P|M|G,adult,adult,,clothes,,,,,0.0,BR,FALSE,,PP|P|M|G
vestido longo saia plissada,https://www.tufiduek.com.br/286549,female,female,https://d30sy8gjh472q7.cloudfront.net/Custom/Content/Products/28/65/286549_vestido-longo-saia-plissada-444805322_z1_639083469993960296.webp,286549,Tufi Duek,Tufi Duek,2 INFERIOR,UNDEFINED,INFERIOR (F),TRUE,,PP|P|M|G,adult,adult,,clothes,,,,,0.0,BR,FALSE,,PP|P|M|G
vestido longo drapeado,https://www.tufiduek.com.br/286568,female,female,https://d30sy8gjh472q7.cloudfront.net/Custom/Content/Products/28/65/286568_vestido-longo-drapeado-444805374_z1_639083471008191527.webp,286568,Tufi Duek,Tufi Duek,3 CORPO TODO,UNDEFINED,CORPO TODO (F),TRUE,,PP|P|M|G,adult,adult,,clothes,,,,,0.0,BR,FALSE,,PP|P|M|G
vestido midi recorte escultura,https://www.tufiduek.com.br/284590,female,female,https://d30sy8gjh472q7.cloudfront.net/Custom/Content/Products/28/45/284590_vestido-midi-recorte-escultura-444805264_z1_639082539558763740.webp,284590,Tufi Duek,Tufi Duek,3 CORPO TODO,UNDEFINED,CORPO TODO (F),TRUE,,PP|P|M|G,adult,adult,,clothes,,,,,0.0,BR,FALSE,,PP|P|M|G
vestido longo em tule franzido,https://www.tufiduek.com.br/279720,female,female,https://d30sy8gjh472q7.cloudfront.net/Custom/Content/Products/27/97/279720_vestido-longo-em-tule-franzido-444805227_z1_639083488279496281.webp,279720,Tufi Duek,Tufi Duek,3 CORPO TODO,UNDEFINED,CORPO TODO (F),TRUE,,PP|P|M|G|GG,adult,adult,,clothes,,,,,0.0,BR,FALSE,,PP|P|M|G|GG
vestido longo drapeado assimetrico,https://www.tufiduek.com.br/290699,female,female,https://d30sy8gjh472q7.cloudfront.net/Custom/Content/Products/29/06/290699_vestido-longo-drapeado-assimetrico-444805419_z1_639083452208691809.webp,290699,Tufi Duek,Tufi Duek,3 CORPO TODO,UNDEFINED,CORPO TODO (F),TRUE,,PP|P|M|G,adult,adult,,clothes,,,,,0.0,BR,FALSE,,PP|P|M|G
corselet strapless plissado,https://www.tufiduek.com.br/284605,female,female,https://d30sy8gjh472q7.cloudfront.net/Custom/Content/Products/28/46/284605_corselet-strapless-plissado-364802594_z1_639082538461342925.webp,284605,Tufi Duek,Tufi Duek,UNDEFINED,UNDEFINED,,TRUE,,PP|P|M|G,adult,adult,,,,,,,0.0,BR,FALSE,,
vestido longo detalhe em macrame,https://www.tufiduek.com.br/279802,female,female,https://d30sy8gjh472q7.cloudfront.net/Custom/Content/Products/27/98/279802_vestido-longo-detalhe-em-macrame-444805245_z1_639083489987813148.webp,279802,Tufi Duek,Tufi Duek,3 CORPO TODO,UNDEFINED,CORPO TODO (F),TRUE,,PP|P|M|G|GG,adult,adult,,clothes,,,,,0.0,BR,FALSE,,PP|P|M|G|GG
