name,permalink,gender,feedGender,images,feedProductId,brandName,feedBrandName,categoryName,,feedCategoryName,modelingName,available,sizeType,feedSizes,ageGroup,feedAgeGroup,strongBrandName,strongCategoryType,strongCategoryName,strongSubcategoryName,strongModelName,strongModelingName,weightStyle,sizeSystem,useStrongModeling,barcodes,availableSizes,,,,
saia midi listrada luisa listrado azul,https://www.shopinlove.com.br/saia-listrado-azul,female,female,"https://adaptive-images.uooucdn.com.br/ik-seo/tr:w-1100,h-1594,c-at_max,pr-true,q-90/a22495-ogxytngyqt0/pv/dc/0f/65/d935e156a74898c77b4540d666/saia-listrado-azul-large-1.jpg","h-1594""","c-at_max""","pr-true""",q-90/a22495-ogxytngyqt0/pv/dc/0f/65/d935e156a74898c77b4540d666/saia-listrado-azul-large-1.jpg,,IL3041-00090,In love,In love,2 INFERIOR,Undefined,In Love (F),TRUE,,P|M|G|GG|G3|G4|G5,adult,adult,,clothes,,,,,0.0,BR,FALSE,,P|M|G|GG|G3|G4|G5
camisa jeans marine jeans claro,https://www.shopinlove.com.br/camisa-jeans-marine-jeans-claro,female,female,"https://adaptive-images.uooucdn.com.br/ik-seo/tr:w-1100,h-1594,c-at_max,pr-true,q-90/a22495-ogxytngyqt0/pv/b3/4f/fd/31b57383acb20e2ab088dde040/camisa-jeans-marine-jeans-claro-large-1.jpg","h-1594""","c-at_max""","pr-true""",q-90/a22495-ogxytngyqt0/pv/b3/4f/fd/31b57383acb20e2ab088dde040/camisa-jeans-marine-jeans-claro-large-1.jpg,,IL3135-00091,In love,In love,1 SUPERIOR,Undefined,In Love (F),TRUE,,P|M|G|GG|G3|G4|G5,adult,adult,,clothes,,,,,0.0,BR,FALSE,,P|M|G|GG|G3|G4|G5
blusa manga longa karine preto,https://www.shopinlove.com.br/blusa-manga-longa-karine-preto,female,female,"https://adaptive-images.uooucdn.com.br/ik-seo/tr:w-1100,h-1594,c-at_max,pr-true,q-90/a22495-ogxytngyqt0/pv/f2/5f/57/824864aacea4d3c254a55de0f8/blusa-manga-longa-karine-preto-large-1.jpg","h-1594""","c-at_max""","pr-true""",q-90/a22495-ogxytngyqt0/pv/f2/5f/57/824864aacea4d3c254a55de0f8/blusa-manga-longa-karine-preto-large-1.jpg,,IL2941-00002,In love,In love,1 SUPERIOR,Undefined,In Love (F),TRUE,,P|M|G|GG|G3|G4|G5,adult,adult,,clothes,,,,,0.0,BR,FALSE,,P|M|G|GG|G3|G4|G5
blusa tomara que caia vanessa preto,https://www.shopinlove.com.br/blusa-tomara-que-caia-vanessa-preto,female,female,"https://adaptive-images.uooucdn.com.br/ik-seo/tr:w-1100,h-1594,c-at_max,pr-true,q-90/a22495-ogxytngyqt0/pv/f8/02/a2/f7ea62ea13e2c1b4d7c3656e02/blusa-tomara-que-caia-vanessa-preto-large-1.jpg","h-1594""","c-at_max""","pr-true""",q-90/a22495-ogxytngyqt0/pv/f8/02/a2/f7ea62ea13e2c1b4d7c3656e02/blusa-tomara-que-caia-vanessa-preto-large-1.jpg,,IL2717-00002,In love,In love,1 SUPERIOR,Undefined,In Love (F),TRUE,,P|M|G|GG|G3|G4|G5,adult,adult,,clothes,,,,,0.0,BR,FALSE,,P|M|G|GG|G3|G4|G5
conjunto solange bege,https://www.shopinlove.com.br/conjunto-solange-bege,female,female,"https://adaptive-images.uooucdn.com.br/ik-seo/tr:w-1100,h-1594,c-at_max,pr-true,q-90/a22495-ogxytngyqt0/pv/23/96/3b/6640e19017e73bff0bf9bf3a44/conjunto-solange-bege-large-1.jpg","h-1594""","c-at_max""","pr-true""",q-90/a22495-ogxytngyqt0/pv/23/96/3b/6640e19017e73bff0bf9bf3a44/conjunto-solange-bege-large-1.jpg,,IL3026-00044,In love,In love,3 CORPO TODO,Undefined,In Love (F),TRUE,,P|M|G|GG|G3|G4|G5,adult,adult,,clothes,,,,,0.0,BR,FALSE,,P|M|G|GG|G3|G4|G5
calca mom jeans gisela rosa claro,https://www.shopinlove.com.br/calca-mom-jeans-gisela-rosa-claro,female,female,"https://adaptive-images.uooucdn.com.br/ik-seo/tr:w-1100,h-1594,c-at_max,pr-true,q-90/a22495-ogxytngyqt0/pv/51/74/53/8abb76252d78e12ae09a9c1b5c/calca-mom-jeans-gisela-rosa-claro-large-1.jpg","h-1594""","c-at_max""","pr-true""",q-90/a22495-ogxytngyqt0/pv/51/74/53/8abb76252d78e12ae09a9c1b5c/calca-mom-jeans-gisela-rosa-claro-large-1.jpg,,IL2942-00246,In love,In love,2 INFERIOR,Undefined,In Love (F),TRUE,,34|36|38|40|42|44|46|48|50|52|54,adult,adult,,clothes,,,,,0.0,BR,FALSE,,34|36|38|40|42|44|46|48|50|52|54
jaqueta juliana poa fundo bege,https://www.shopinlove.com.br/jaqueta-juliana-poa-fundo-bege,female,female,"https://adaptive-images.uooucdn.com.br/ik-seo/tr:w-1100,h-1594,c-at_max,pr-true,q-90/a22495-ogxytngyqt0/pv/6e/6a/bb/3de1d8b48cd09772c9f8d1a740/jaqueta-juliana-poa-fundo-bege-large-1.jpg","h-1594""","c-at_max""","pr-true""",q-90/a22495-ogxytngyqt0/pv/6e/6a/bb/3de1d8b48cd09772c9f8d1a740/jaqueta-juliana-poa-fundo-bege-large-1.jpg,,IL3005-00358,In love,In love,1 SUPERIOR,Undefined,In Love (F),TRUE,,P|M|G|GG|G3|G4|G5,adult,adult,,clothes,,,,,0.0,BR,FALSE,,P|M|G|GG|G3|G4|G5
vestido barbara floral fundo rosa,https://www.shopinlove.com.br/vestido-floral-fundo-rosa,female,female,"https://adaptive-images.uooucdn.com.br/ik-seo/tr:w-1100,h-1594,c-at_max,pr-true,q-90/a22495-ogxytngyqt0/pv/7d/26/ca/c950be37d640305d56b0626aa5/vestido-floral-fundo-rosa-large-1.jpg","h-1594""","c-at_max""","pr-true""",q-90/a22495-ogxytngyqt0/pv/7d/26/ca/c950be37d640305d56b0626aa5/vestido-floral-fundo-rosa-large-1.jpg,,IL3020-00260,In love,In love,3 CORPO TODO,Undefined,In Love (F),TRUE,,P|M|G|GG|G3|G4|G5,adult,adult,,clothes,,,,,0.0,BR,FALSE,,P|M|G|GG|G3|G4|G5
baby tee jornal paris off white,https://www.shopinlove.com.br/baby-tee-jornal-paris-off-white,female,female,"https://adaptive-images.uooucdn.com.br/ik-seo/tr:w-1100,h-1594,c-at_max,pr-true,q-90/a22495-ogxytngyqt0/pv/ac/ab/95/83d6334b728445908e34359108/baby-tee-jornal-paris-off-white-large-1.jpg","h-1594""","c-at_max""","pr-true""",q-90/a22495-ogxytngyqt0/pv/ac/ab/95/83d6334b728445908e34359108/baby-tee-jornal-paris-off-white-large-1.jpg,,PL310-00004,In love,In love,1 SUPERIOR,Undefined,In Love (F),TRUE,,P|M|G|GG|G3|G4|G5,adult,adult,,clothes,,,,,0.0,BR,FALSE,,P|M|G|GG|G3|G4|G5
calca jeans sophia jeans,https://www.shopinlove.com.br/calca-jeans-sophia-jeans,female,female,"https://adaptive-images.uooucdn.com.br/ik-seo/tr:w-1100,h-1594,c-at_max,pr-true,q-90/a22495-ogxytngyqt0/pv/7e/ce/32/a06b2299a2d3c21eb1abbce7d8/calca-jeans-sophia-jeans-large-1.jpg","h-1594""","c-at_max""","pr-true""",q-90/a22495-ogxytngyqt0/pv/7e/ce/32/a06b2299a2d3c21eb1abbce7d8/calca-jeans-sophia-jeans-large-1.jpg,,IL2953-00022,In love,In love,2 INFERIOR,Undefined,In Love (F),TRUE,,34|36|38|40|42|44|46|48|50|52|54,adult,adult,,clothes,,,,,0.0,BR,FALSE,,34|36|38|40|42|44|46|48|50|52|54
calca serena off white,https://www.shopinlove.com.br/calca-serena-off-white,female,female,"https://adaptive-images.uooucdn.com.br/ik-seo/tr:w-1100,h-1594,c-at_max,pr-true,q-90/a22495-ogxytngyqt0/pv/0c/ca/7b/4a01ad69548394a86237eed3d0/calca-serena-off-white-large-1.jpg","h-1594""","c-at_max""","pr-true""",q-90/a22495-ogxytngyqt0/pv/0c/ca/7b/4a01ad69548394a86237eed3d0/calca-serena-off-white-large-1.jpg,,IL2823-00004,In love,In love,2 INFERIOR,Undefined,In Love (F),TRUE,,P|M|G|GG|G3|G4|G5,adult,adult,,clothes,,,,,0.0,BR,FALSE,,P|M|G|GG|G3|G4|G5
calca jeans annie jeans,https://www.shopinlove.com.br/calca-jeans-annie-jeans,female,female,"https://adaptive-images.uooucdn.com.br/ik-seo/tr:w-1100,h-1594,c-at_max,pr-true,q-90/a22495-ogxytngyqt0/pv/39/8c/3a/f7d182540fbdeb236267a08f74/calca-jeans-annie-jeans-large-1.jpg","h-1594""","c-at_max""","pr-true""",q-90/a22495-ogxytngyqt0/pv/39/8c/3a/f7d182540fbdeb236267a08f74/calca-jeans-annie-jeans-large-1.jpg,,IL2887-00022,In love,In love,2 INFERIOR,Undefined,In Love (F),TRUE,,34|36|38|40|42|44|46|48|50|52|54,adult,adult,,clothes,,,,,0.0,BR,FALSE,,34|36|38|40|42|44|46|48|50|52|54
regata shine off white,https://www.shopinlove.com.br/regata-shine-off-white,female,female,"https://adaptive-images.uooucdn.com.br/ik-seo/tr:w-1100,h-1594,c-at_max,pr-true,q-90/a22495-ogxytngyqt0/pv/11/db/83/33039fa526ed12f0233ce40acc/regata-shine-off-white-large-1.jpg","h-1594""","c-at_max""","pr-true""",q-90/a22495-ogxytngyqt0/pv/11/db/83/33039fa526ed12f0233ce40acc/regata-shine-off-white-large-1.jpg,,IL2369-00004,In love,In love,1 SUPERIOR,Undefined,In Love (F),TRUE,,P|M|G|GG|G3|G4|G5,adult,adult,,clothes,,,,,0.0,BR,FALSE,,P|M|G|GG|G3|G4|G5
body poliamida brenda preto,https://www.shopinlove.com.br/body-poliamida-brenda-preto,female,female,"https://adaptive-images.uooucdn.com.br/ik-seo/tr:w-1100,h-1594,c-at_max,pr-true,q-90/a22495-ogxytngyqt0/pv/4a/47/2e/814e28fd60dc09d05a2b86d1d4/body-poliamida-brenda-preto-large-1.jpg","h-1594""","c-at_max""","pr-true""",q-90/a22495-ogxytngyqt0/pv/4a/47/2e/814e28fd60dc09d05a2b86d1d4/body-poliamida-brenda-preto-large-1.jpg,,IL3056-00002,In love,In love,1 SUPERIOR,Undefined,In Love (F),TRUE,,P|M|G|GG|G3|G4|G5,adult,adult,,clothes,,,,,0.0,BR,FALSE,,P|M|G|GG|G3|G4|G5
saia midi de cetim serena pluma,https://www.shopinlove.com.br/saia-midi-de-cetim-serena-pluma,female,female,"https://adaptive-images.uooucdn.com.br/ik-seo/tr:w-1100,h-1594,c-at_max,pr-true,q-90/a22495-ogxytngyqt0/pv/ab/2e/a1/63d989275ea806f147372c3f95/saia-midi-de-cetim-serena-pluma-large-1.jpg","h-1594""","c-at_max""","pr-true""",q-90/a22495-ogxytngyqt0/pv/ab/2e/a1/63d989275ea806f147372c3f95/saia-midi-de-cetim-serena-pluma-large-1.jpg,,IL1760-3-00465,In love,In love,2 INFERIOR,Undefined,In Love (F),TRUE,,P|M|G|GG|G3|G4|G5,adult,adult,,clothes,,,,,0.0,BR,FALSE,,P|M|G|GG|G3|G4|G5
calca jeans flare ariela jeans,https://www.shopinlove.com.br/calca-jeans-flare-ariela-jeans,female,female,"https://adaptive-images.uooucdn.com.br/ik-seo/tr:w-1100,h-1594,c-at_max,pr-true,q-90/a22495-ogxytngyqt0/pv/7c/96/04/a088c3f1cd231964893ca63a74/calca-jeans-flare-ariela-jeans-large-1.jpg","h-1594""","c-at_max""","pr-true""",q-90/a22495-ogxytngyqt0/pv/7c/96/04/a088c3f1cd231964893ca63a74/calca-jeans-flare-ariela-jeans-large-1.jpg,,IL2925-00022,In love,In love,2 INFERIOR,Undefined,In Love (F),TRUE,,34|36|38|40|42|44|46|48|50|52|54,adult,adult,,clothes,,,,,0.0,BR,FALSE,,34|36|38|40|42|44|46|48|50|52|54
saia midi de renda sarah preto,https://www.shopinlove.com.br/saia-midi-de-renda-sarah-preto-1,female,female,"https://adaptive-images.uooucdn.com.br/ik-seo/tr:w-1100,h-1594,c-at_max,pr-true,q-90/a22495-ogxytngyqt0/pv/4f/7a/2f/b1b87bb20eb9732d1a6b98683c/saia-midi-de-renda-sarah-preto-1-large-1.jpg","h-1594""","c-at_max""","pr-true""",q-90/a22495-ogxytngyqt0/pv/4f/7a/2f/b1b87bb20eb9732d1a6b98683c/saia-midi-de-renda-sarah-preto-1-large-1.jpg,,IL2614-00002,In love,In love,2 INFERIOR,Undefined,In Love (F),TRUE,,P|M|G|GG|G3|G4|G5,adult,adult,,clothes,,,,,0.0,BR,FALSE,,P|M|G|GG|G3|G4|G5
saia curta alana off white,https://www.shopinlove.com.br/saia-curta-alana-off-white,female,female,"https://adaptive-images.uooucdn.com.br/ik-seo/tr:w-1100,h-1594,c-at_max,pr-true,q-90/a22495-ogxytngyqt0/pv/65/e9/78/445ebe3149e02033db29561ee2/saia-curta-alana-off-white-large-1.jpg","h-1594""","c-at_max""","pr-true""",q-90/a22495-ogxytngyqt0/pv/65/e9/78/445ebe3149e02033db29561ee2/saia-curta-alana-off-white-large-1.jpg,,IL2706-00004,In love,In love,2 INFERIOR,Undefined,In Love (F),TRUE,,P|M|G|GG|G3|G4|G5,adult,adult,,clothes,,,,,0.0,BR,FALSE,,P|M|G|GG|G3|G4|G5
jaqueta jeans pandora jeans,https://www.shopinlove.com.br/jaqueta-jeans-pandora-jeans,female,female,"https://adaptive-images.uooucdn.com.br/ik-seo/tr:w-1100,h-1594,c-at_max,pr-true,q-90/a22495-ogxytngyqt0/pv/70/5c/ff/041f3d56c24c63d53bf3c11674/jaqueta-jeans-pandora-jeans-large-1.jpg","h-1594""","c-at_max""","pr-true""",q-90/a22495-ogxytngyqt0/pv/70/5c/ff/041f3d56c24c63d53bf3c11674/jaqueta-jeans-pandora-jeans-large-1.jpg,,IL2902-00022,In love,In love,1 SUPERIOR,Undefined,In Love (F),TRUE,,P|M|G3,adult,adult,,clothes,,,,,0.0,BR,FALSE,,P|M|G3
cardigan trico lola rosa,https://www.shopinlove.com.br/cardigan-trico-lola-rosa,female,female,"https://adaptive-images.uooucdn.com.br/ik-seo/tr:w-1100,h-1594,c-at_max,pr-true,q-90/a22495-ogxytngyqt0/pv/ae/01/39/462bcdd87dbac00d16a729cbc8/cardigan-trico-lola-rosa-large-1.jpg","h-1594""","c-at_max""","pr-true""",q-90/a22495-ogxytngyqt0/pv/ae/01/39/462bcdd87dbac00d16a729cbc8/cardigan-trico-lola-rosa-large-1.jpg,,IL2999-00030,In love,In love,1 SUPERIOR,Undefined,In Love (F),TRUE,,P|G|G3,adult,adult,,clothes,,,,,0.0,BR,FALSE,,P|G|G3
vestido midi kendall listrado azul,https://www.shopinlove.com.br/vestido-listrado-azul-2,female,female,"https://adaptive-images.uooucdn.com.br/ik-seo/tr:w-1100,h-1594,c-at_max,pr-true,q-90/a22495-ogxytngyqt0/pv/41/64/42/7a9455cb70550576863cfd15f9/vestido-listrado-azul-2-large-1.jpg","h-1594""","c-at_max""","pr-true""",q-90/a22495-ogxytngyqt0/pv/41/64/42/7a9455cb70550576863cfd15f9/vestido-listrado-azul-2-large-1.jpg,,IL3023-00090,In love,In love,3 CORPO TODO,Undefined,In Love (F),TRUE,,P|M|G|GG|G3|G4|G5,adult,adult,,clothes,,,,,0.0,BR,FALSE,,P|M|G|GG|G3|G4|G5
camisa joice listrado bege,https://www.shopinlove.com.br/camisa-joice-listrado-bege,female,female,"https://adaptive-images.uooucdn.com.br/ik-seo/tr:w-1100,h-1594,c-at_max,pr-true,q-90/a22495-ogxytngyqt0/pv/ad/f8/43/b538638eb0d10a686712b95430/camisa-joice-listrado-bege-large-1.jpg","h-1594""","c-at_max""","pr-true""",q-90/a22495-ogxytngyqt0/pv/ad/f8/43/b538638eb0d10a686712b95430/camisa-joice-listrado-bege-large-1.jpg,,IL2990-00376,In love,In love,1 SUPERIOR,Undefined,In Love (F),TRUE,,P|M|G|GG|G3|G4|G5,adult,adult,,clothes,,,,,0.0,BR,FALSE,,P|M|G|GG|G3|G4|G5
camisa manga longa aurora estampa cogumelos,https://www.shopinlove.com.br/camisa-manga-longa-aurora-estampa-cogumelos,female,female,"https://adaptive-images.uooucdn.com.br/ik-seo/tr:w-1100,h-1594,c-at_max,pr-true,q-90/a22495-ogxytngyqt0/pv/bf/56/0c/ade326074b3610d236cdc5931d/camisa-manga-longa-aurora-estampa-cogumelos-large-1.jpg","h-1594""","c-at_max""","pr-true""",q-90/a22495-ogxytngyqt0/pv/bf/56/0c/ade326074b3610d236cdc5931d/camisa-manga-longa-aurora-estampa-cogumelos-large-1.jpg,,IL2780-00440,In love,In love,1 SUPERIOR,Undefined,In Love (F),TRUE,,P|M|G|GG|G3|G4|G5,adult,adult,,clothes,,,,,0.0,BR,FALSE,,P|M|G|GG|G3|G4|G5
t-shirt over turin amarelo manteiga,https://www.shopinlove.com.br/t-shirt-over-turin-amarelo-manteiga,female,female,"https://adaptive-images.uooucdn.com.br/ik-seo/tr:w-1100,h-1594,c-at_max,pr-true,q-90/a22495-ogxytngyqt0/pv/76/bd/ee/584bc91b654ea91c18bbcd81f8/t-shirt-over-turin-amarelo-manteiga-large-1.jpg","h-1594""","c-at_max""","pr-true""",q-90/a22495-ogxytngyqt0/pv/76/bd/ee/584bc91b654ea91c18bbcd81f8/t-shirt-over-turin-amarelo-manteiga-large-1.jpg,,PL2588-00434,In love,In love,1 SUPERIOR,Undefined,In Love (F),TRUE,,P|M|G|GG|G3|G4|G5,adult,adult,,clothes,,,,,0.0,BR,FALSE,,P|M|G|GG|G3|G4|G5
body poliamida luiza rosa,https://www.shopinlove.com.br/body-poliamida-luiza-rosa,female,female,"https://adaptive-images.uooucdn.com.br/ik-seo/tr:w-1100,h-1594,c-at_max,pr-true,q-90/a22495-ogxytngyqt0/pv/f7/eb/c4/63fa01359073132ad967eaa912/body-poliamida-luiza-rosa-large-1.jpg","h-1594""","c-at_max""","pr-true""",q-90/a22495-ogxytngyqt0/pv/f7/eb/c4/63fa01359073132ad967eaa912/body-poliamida-luiza-rosa-large-1.jpg,,IL2933-00030,In love,In love,1 SUPERIOR,Undefined,In Love (F),TRUE,,P|M|G|GG|G3|G4|G5,adult,adult,,clothes,,,,,0.0,BR,FALSE,,P|M|G|GG|G3|G4|G5
vestido midi emily floral fundo ocre,https://www.shopinlove.com.br/vestido-midi-emily-floral-fundo-ocre,female,female,"https://adaptive-images.uooucdn.com.br/ik-seo/tr:w-1100,h-1594,c-at_max,pr-true,q-90/a22495-ogxytngyqt0/pv/85/1f/8a/e298f70157c1933d90affde7e1/vestido-midi-emily-floral-fundo-ocre-large-1.jpg","h-1594""","c-at_max""","pr-true""",q-90/a22495-ogxytngyqt0/pv/85/1f/8a/e298f70157c1933d90affde7e1/vestido-midi-emily-floral-fundo-ocre-large-1.jpg,,IL1353-4-00460,In love,In love,3 CORPO TODO,Undefined,In Love (F),TRUE,,P|M|G|GG|G3|G4|G5,adult,adult,,clothes,,,,,0.0,BR,FALSE,,P|M|G|GG|G3|G4|G5
camisa suzane verde agua,https://www.shopinlove.com.br/camisa-suzane-verde-agua,female,female,"https://adaptive-images.uooucdn.com.br/ik-seo/tr:w-1100,h-1594,c-at_max,pr-true,q-90/a22495-ogxytngyqt0/pv/48/7b/bf/853355b9052f03d004c8800259/camisa-suzane-verde-agua-large-1.jpg","h-1594""","c-at_max""","pr-true""",q-90/a22495-ogxytngyqt0/pv/48/7b/bf/853355b9052f03d004c8800259/camisa-suzane-verde-agua-large-1.jpg,,IL1059-8-00240,In love,In love,1 SUPERIOR,Undefined,In Love (F),TRUE,,P|M|G|GG|G3|G4|G5,adult,adult,,clothes,,,,,0.0,BR,FALSE,,P|M|G|GG|G3|G4|G5
blusa fabricia estampa cogumelos,https://www.shopinlove.com.br/blusa-fabricia-estampa-cogumelos,female,female,"https://adaptive-images.uooucdn.com.br/ik-seo/tr:w-1100,h-1594,c-at_max,pr-true,q-90/a22495-ogxytngyqt0/pv/d5/0e/06/ca92bc4998dd0e88b7332b9bcd/blusa-fabricia-estampa-cogumelos-large-1.jpg","h-1594""","c-at_max""","pr-true""",q-90/a22495-ogxytngyqt0/pv/d5/0e/06/ca92bc4998dd0e88b7332b9bcd/blusa-fabricia-estampa-cogumelos-large-1.jpg,,IL2800-00440,In love,In love,1 SUPERIOR,Undefined,In Love (F),TRUE,,P|M|G|GG|G3|G4|G5,adult,adult,,clothes,,,,,0.0,BR,FALSE,,P|M|G|GG|G3|G4|G5
shorts camile listrado rosa e vermelho,https://www.shopinlove.com.br/shorts-listrado-rosa-e-vermelho,female,female,"https://adaptive-images.uooucdn.com.br/ik-seo/tr:w-1100,h-1594,c-at_max,pr-true,q-90/a22495-ogxytngyqt0/pv/53/48/57/fd6999c8b9353b678258e7e3ff/shorts-listrado-rosa-e-vermelho-large-1.jpg","h-1594""","c-at_max""","pr-true""",q-90/a22495-ogxytngyqt0/pv/53/48/57/fd6999c8b9353b678258e7e3ff/shorts-listrado-rosa-e-vermelho-large-1.jpg,,IL3046-00413,In love,In love,2 INFERIOR,Undefined,In Love (F),TRUE,,P|M|G|GG|G3|G4|G5,adult,adult,,clothes,,,,,0.0,BR,FALSE,,P|M|G|GG|G3|G4|G5
jaqueta jeans andria jeans,https://www.shopinlove.com.br/jaqueta-jeans-over-andria-jeans,female,female,"https://adaptive-images.uooucdn.com.br/ik-seo/tr:w-1100,h-1594,c-at_max,pr-true,q-90/a22495-ogxytngyqt0/pv/89/73/77/dbf9677468fcb40711c7b14bf6/jaqueta-jeans-over-andria-jeans-large-2.jpg","h-1594""","c-at_max""","pr-true""",q-90/a22495-ogxytngyqt0/pv/89/73/77/dbf9677468fcb40711c7b14bf6/jaqueta-jeans-over-andria-jeans-large-2.jpg,,IL3014-00022,In love,In love,1 SUPERIOR,Undefined,In Love (F),TRUE,,P|M|G3,adult,adult,,clothes,,,,,0.0,BR,FALSE,,P|M|G3
t-shirt slim dont count kids branco acucar,https://www.shopinlove.com.br/t-shirt-slim-dont-count-kids-branco-acucar,female,female,"https://adaptive-images.uooucdn.com.br/ik-seo/tr:w-1100,h-1594,c-at_max,pr-true,q-90/a22495-ogxytngyqt0/pv/32/d0/74/fa363117f818e72a6a071f8b91/t-shirt-slim-dont-count-kids-branco-acucar-large-2.jpg","h-1594""","c-at_max""","pr-true""",q-90/a22495-ogxytngyqt0/pv/32/d0/74/fa363117f818e72a6a071f8b91/t-shirt-slim-dont-count-kids-branco-acucar-large-2.jpg,,PL294B-00176,In love,In love,1 SUPERIOR,Undefined,,FALSE,,10|6|8|4,adult,adult,,,,,,,0.0,BR,FALSE,,
blusa kaethe off white,https://www.shopinlove.com.br/blusa-kaethe-off-white,female,female,"https://adaptive-images.uooucdn.com.br/ik-seo/tr:w-1100,h-1594,c-at_max,pr-true,q-90/a22495-ogxytngyqt0/pv/b6/fd/7a/5406698521665826172f300b98/blusa-kaethe-off-white-large-1.jpg","h-1594""","c-at_max""","pr-true""",q-90/a22495-ogxytngyqt0/pv/b6/fd/7a/5406698521665826172f300b98/blusa-kaethe-off-white-large-1.jpg,,IL2861-00004,In love,In love,1 SUPERIOR,Undefined,In Love (F),TRUE,,P|M|G|GG|G3|G4|G5,adult,adult,,clothes,,,,,0.0,BR,FALSE,,P|M|G|GG|G3|G4|G5
saia midi alongada paola azul,https://www.shopinlove.com.br/saia-midi-alongada-paola-azul,female,female,"https://adaptive-images.uooucdn.com.br/ik-seo/tr:w-1100,h-1594,c-at_max,pr-true,q-90/a22495-ogxytngyqt0/pv/2f/0c/a8/234dc0e8f8ecf0a4a5f5afb7d3/saia-midi-alongada-paola-azul-large-1.jpg","h-1594""","c-at_max""","pr-true""",q-90/a22495-ogxytngyqt0/pv/2f/0c/a8/234dc0e8f8ecf0a4a5f5afb7d3/saia-midi-alongada-paola-azul-large-1.jpg,,IL1760-00036,In love,In love,2 INFERIOR,Undefined,In Love (F),TRUE,,P|M|G|GG|G3|G4|G5,adult,adult,,clothes,,,,,0.0,BR,FALSE,,P|M|G|GG|G3|G4|G5
t-shirt over art drinks marrom,https://www.shopinlove.com.br/t-shirt-over-art-drinks-marrom,female,female,"https://adaptive-images.uooucdn.com.br/ik-seo/tr:w-1100,h-1594,c-at_max,pr-true,q-90/a22495-ogxytngyqt0/pv/2a/8f/18/60d62d5e39ce3c57df0ef8e7b2/t-shirt-over-art-drinks-marrom-large-1.jpg","h-1594""","c-at_max""","pr-true""",q-90/a22495-ogxytngyqt0/pv/2a/8f/18/60d62d5e39ce3c57df0ef8e7b2/t-shirt-over-art-drinks-marrom-large-1.jpg,,PL316-00005,In love,In love,1 SUPERIOR,Undefined,In Love (F),TRUE,,P|M|G|GG|G3|G4|G5,adult,adult,,clothes,,,,,0.0,BR,FALSE,,P|M|G|GG|G3|G4|G5
calca paete paola champagne,https://www.shopinlove.com.br/calca-paete-paola-champagne,female,female,"https://adaptive-images.uooucdn.com.br/ik-seo/tr:w-1100,h-1594,c-at_max,pr-true,q-90/a22495-ogxytngyqt0/pv/e1/16/db/1cb3f390b9b98c0c039ceee5fb/calca-paete-paola-champagne-large-1.jpg","h-1594""","c-at_max""","pr-true""",q-90/a22495-ogxytngyqt0/pv/e1/16/db/1cb3f390b9b98c0c039ceee5fb/calca-paete-paola-champagne-large-1.jpg,,IL2532-00387,In love,In love,2 INFERIOR,Undefined,In Love (F),TRUE,,P|M|G|GG|G3|G4|G5,adult,adult,,clothes,,,,,0.0,BR,FALSE,,P|M|G|GG|G3|G4|G5
calca joice listrado bege,https://www.shopinlove.com.br/calca-joice-listrado-bege,female,female,"https://adaptive-images.uooucdn.com.br/ik-seo/tr:w-1100,h-1594,c-at_max,pr-true,q-90/a22495-ogxytngyqt0/pv/bf/6a/a1/de737d1057f67c351de003e661/calca-joice-listrado-bege-large-1.jpg","h-1594""","c-at_max""","pr-true""",q-90/a22495-ogxytngyqt0/pv/bf/6a/a1/de737d1057f67c351de003e661/calca-joice-listrado-bege-large-1.jpg,,IL2991-00376,In love,In love,2 INFERIOR,Undefined,In Love (F),TRUE,,P|M|G|GG|G3|G4|G5,adult,adult,,clothes,,,,,0.0,BR,FALSE,,P|M|G|GG|G3|G4|G5
vestido anna floral fundo marrom,https://www.shopinlove.com.br/vestido-anna-floral-fundo-marrom,female,female,"https://adaptive-images.uooucdn.com.br/ik-seo/tr:w-1100,h-1594,c-at_max,pr-true,q-90/a22495-ogxytngyqt0/pv/17/56/d3/44f8320b33bc2ec41f5e1ae94c/vestido-anna-floral-fundo-marrom-large-1.jpg","h-1594""","c-at_max""","pr-true""",q-90/a22495-ogxytngyqt0/pv/17/56/d3/44f8320b33bc2ec41f5e1ae94c/vestido-anna-floral-fundo-marrom-large-1.jpg,,IL2922-00466,In love,In love,3 CORPO TODO,Undefined,In Love (F),TRUE,,P|M|G|GG|G3|G4|G5,adult,adult,,clothes,,,,,0.0,BR,FALSE,,P|M|G|GG|G3|G4|G5
calca mom jeans gisela amarelo manteiga,https://www.shopinlove.com.br/calca-mom-jeans-gisela-amarelo-manteiga,female,female,"https://adaptive-images.uooucdn.com.br/ik-seo/tr:w-1100,h-1594,c-at_max,pr-true,q-90/a22495-ogxytngyqt0/pv/1f/e1/3c/8e299ebd57b6cbcbfcb53da62b/calca-mom-jeans-gisela-amarelo-manteiga-large-1.jpg","h-1594""","c-at_max""","pr-true""",q-90/a22495-ogxytngyqt0/pv/1f/e1/3c/8e299ebd57b6cbcbfcb53da62b/calca-mom-jeans-gisela-amarelo-manteiga-large-1.jpg,,IL2942-00434,In love,In love,2 INFERIOR,Undefined,In Love (F),TRUE,,34|36|38|40|42|44|46|48|50|52|54,adult,adult,,clothes,,,,,0.0,BR,FALSE,,34|36|38|40|42|44|46|48|50|52|54
